Respondent,FixID,Fixation X,Fixation Y,Fixation Start,Fixation End,Fixation Duration,Fixation Dispersion,SacID,Saccade Start,Saccade End,Saccade Duration,Saccade Amplitude,Saccade Peak Velocity,Saccade Peak Acceleration,Saccade Peak Deceleration,Saccade Direction,Paragraph1,Paragraph2,Paragraph3,Paragraph4,Paragraph5,Paragraph6,Text_Area,SubFigure1,SubFigure2,SubFigure3,Figure,Formula,Timestamp
Anonymous 14-11-22 09h35m,,,,,,,,2018.0,408086.6075,408186.5532,99.9457,0.5641,51.6635,4976.807,-2058.9146,223.1988,0,0,0,0,0,1,1,0,0,0,0,0,408099.0666
Anonymous 14-11-22 09h35m,,,,,,,,2019.0,408219.8851,408228.2183,8.3333,,36.879,3034.7393,,,0,0,0,0,0,0,1,0,0,0,0,0,408224.054
Anonymous 14-11-22 09h35m,,,,,,,,2020.0,408261.5465,408278.2472,16.7007,0.5431,64.2271,4994.4299,-1435.4988,72.2351,0,0,0,0,0,1,1,0,0,0,0,0,408274.0489
Anonymous 14-11-22 09h35m,,,,,,,,2021.0,408328.256,408344.9065,16.6505,0.7387,86.6188,5201.0268,,352.9716,0,0,0,0,0,1,1,0,0,0,0,0,408332.432
Anonymous 14-11-22 09h35m,,,,,,,,2022.0,408353.2393,408361.5387,8.2994,,88.0987,7742.6931,,,0,0,0,0,0,0,1,0,0,0,0,0,408357.3771
Anonymous 14-11-22 09h35m,,,,,,,,2023.0,408369.8736,408386.5556,16.6821,0.9196,108.8137,9503.8909,-6209.6699,76.4191,0,0,0,0,0,1,1,0,0,0,0,0,408382.392
Anonymous 14-11-22 09h35m,,,,,,,,2024.0,408428.2464,408461.5252,33.2788,0.5087,116.4883,7074.2213,,60.3955,0,0,0,0,0,1,1,0,0,0,0,0,408432.3861
Anonymous 14-11-22 09h35m,,,,,,,,2025.0,408469.8624,408544.8628,75.0004,0.951,143.5071,13052.2207,-6996.3764,276.9749,0,0,0,0,0,1,1,0,0,0,0,0,408474.0348
Anonymous 14-11-22 09h35m,,,,,,,,2026.0,408553.1894,408586.5439,33.3545,1.1531,54.7023,2022.1735,-1644.6329,19.8552,0,0,0,0,0,0,1,0,0,0,0,0,408557.3514
Anonymous 14-11-22 09h35m,,,,,,,,2027.0,408594.9078,408603.2325,8.3247,,32.5312,3097.7758,,,0,0,0,0,0,1,1,0,0,0,0,0,408599.0742
Anonymous 14-11-22 09h35m,1211.0,647.7721,816.2163,408619.8782,408719.8566,99.9783,0.2768,,,,,,,,,,0,0,0,0,0,1,1,0,0,0,0,0,408624.0398
Anonymous 14-11-22 09h35m,,,,,,,,2029.0,408719.8566,408811.5121,91.6556,1.5792,213.9169,11006.0174,-20317.3114,10.5973,0,0,0,0,0,1,1,0,0,0,0,0,408724.0208
Anonymous 14-11-22 09h35m,1212.0,728.1165,822.4091,408811.5121,409344.7734,533.2612,0.5204,,,,,,,,,,0,0,0,0,0,1,1,0,0,0,0,0,408824.0133
Anonymous 14-11-22 09h35m,,,,,,,,2030.0,409344.7734,409353.0959,8.3225,,54.4487,2987.539,,,0,0,0,0,0,1,1,0,0,0,0,0,409348.9248
Anonymous 14-11-22 09h35m,,,,,,,,2031.0,409369.7742,409378.0947,8.3205,,49.577,2674.4159,,,0,0,0,0,0,1,1,0,0,0,0,0,409373.9243
Anonymous 14-11-22 09h35m,,,,,,,,2032.0,409403.0975,409511.4078,108.3103,1.3749,138.1241,12154.7246,-7530.9477,163.0203,0,0,0,0,0,0,1,0,0,0,0,0,409407.2747
Anonymous 14-11-22 09h35m,1213.0,591.3303,789.1554,409511.4078,409603.0694,91.6617,0.9519,,,,,,,,,,0,0,0,0,0,1,1,0,0,0,0,0,409515.5722
Anonymous 14-11-22 09h35m,,,,,,,,2033.0,409603.0694,409661.4431,58.3736,0.5488,135.163,11514.7321,-6271.9711,145.4375,0,0,0,0,0,0,1,0,0,0,0,0,409607.2403
Anonymous 14-11-22 09h35m,1214.0,612.2099,829.1053,409661.4431,409753.0829,91.6398,0.5716,,,,,,,,,,0,0,0,0,0,1,1,0,0,0,0,0,409665.6623
Anonymous 14-11-22 09h35m,,,,,,,,2034.0,409753.0829,409836.4032,83.3203,2.2294,155.8035,10903.7867,-12525.2861,199.4115,0,0,0,0,0,0,1,0,0,0,0,0,409757.2398
Anonymous 14-11-22 09h35m,1215.0,522.0842,791.8139,409836.4032,409919.7425,83.3393,0.5945,,,,,,,,,,0,0,0,0,0,0,1,0,0,0,0,0,409840.5404
Anonymous 14-11-22 09h35m,,,,,,,,2035.0,409919.7425,409944.6928,24.9502,1.0654,73.5257,8451.7325,-1378.9883,243.1942,0,0,0,0,1,0,1,0,0,0,0,0,409923.9154
Anonymous 14-11-22 09h35m,,,,,,,,2036.0,409961.3801,409986.3552,24.9751,1.1078,83.7605,3775.3164,,54.9443,0,0,0,0,0,0,1,0,0,0,0,0,409973.869
Anonymous 14-11-22 09h35m,,,,,,,,2037.0,410044.6826,410078.0186,33.336,1.359,75.1227,4932.1376,-4557.6501,339.6916,0,0,0,0,0,1,1,0,0,0,0,0,410048.8488
Anonymous 14-11-22 09h35m,,,,,,,,2038.0,410086.3459,410103.0203,16.6744,0.9347,110.634,12159.126,-5833.3913,37.3622,0,0,0,0,0,1,1,0,0,0,0,0,410098.8403
Anonymous 14-11-22 09h35m,1216.0,622.1792,817.7958,410103.0203,410269.6565,166.6362,0.4362,,,,,,,,,,0,0,0,0,0,1,1,0,0,0,0,0,410107.2003
Anonymous 14-11-22 09h35m,,,,,,,,2039.0,410269.6565,410427.992,158.3355,1.8598,176.39,14692.9504,-14642.1229,355.057,0,0,0,0,0,1,1,0,0,0,0,0,410273.8224
Anonymous 14-11-22 09h35m,1217.0,715.5728,813.4123,410427.992,410636.3004,208.3084,0.3301,,,,,,,,,,0,0,0,0,0,1,1,0,0,0,0,0,410432.1636
Anonymous 14-11-22 09h35m,,,,,,,,2040.0,410636.3004,410661.3146,25.0142,1.9146,113.4596,6945.4679,-9602.9805,358.8003,0,0,0,0,0,1,1,0,0,0,0,0,410640.4606
Anonymous 14-11-22 09h35m,1218.0,799.4344,829.1567,410661.3146,410902.9202,241.6055,0.4981,,,,,,,,,,0,0,0,0,0,1,1,0,0,0,0,0,410665.45
Anonymous 14-11-22 09h35m,,,,,,,,2041.0,410902.9202,410936.2507,33.3305,0.7238,104.2624,8411.3091,-5344.6986,60.9454,0,0,0,0,0,1,1,0,0,0,0,0,410907.0878
Anonymous 14-11-22 09h35m,,,,,,,,2042.0,410944.5814,410952.9152,8.3338,,48.4028,3476.7555,,,0,0,0,0,0,1,1,0,0,0,0,0,410948.7474
Anonymous 14-11-22 09h35m,1219.0,858.4258,830.3751,410952.9152,411069.5672,116.652,0.4135,,,,,,,,,,0,0,0,0,0,1,1,0,0,0,0,0,410957.083
Anonymous 14-11-22 09h35m,,,,,,,,2043.0,411069.5672,411077.9021,8.3349,,43.1833,2235.9005,,,0,0,0,0,0,1,1,0,0,0,0,0,411073.733
Anonymous 14-11-22 09h35m,,,,,,,,2044.0,411086.2347,411102.8988,16.6641,1.2728,102.0231,5646.7407,,12.284,0,0,0,0,0,1,1,0,0,0,0,0,411090.3982
Anonymous 14-11-22 09h35m,1220.0,914.1975,826.6842,411102.8988,411277.8795,174.9807,0.2812,,,,,,,,,,0,0,0,0,0,1,1,0,0,0,0,0,411107.0667
Anonymous 14-11-22 09h35m,,,,,,,,2045.0,411277.8795,411286.2124,8.3329,,67.1607,5892.6354,,,0,0,0,0,0,1,1,0,0,0,0,0,411282.0475
Anonymous 14-11-22 09h35m,,,,,,,,2046.0,411319.5414,411477.8582,158.3169,17.1088,350.1944,17402.6076,-29835.2471,218.1235,0,0,0,0,0,0,1,0,0,0,0,0,411323.7076
Anonymous 14-11-22 09h35m,1221.0,225.141,300.6714,411477.8582,411894.4842,416.6259,0.3994,,,,,,,,,,1,0,0,0,0,0,1,0,0,0,0,0,411482.0258
Anonymous 14-11-22 09h35m,,,,,,,,2047.0,411894.4842,411936.1473,41.6632,3.5705,128.0021,5670.21,-6769.5064,348.9436,1,0,0,0,0,0,1,0,0,0,0,0,411898.6465
Anonymous 14-11-22 09h35m,1222.0,416.0688,273.2188,411936.1473,412269.4587,333.3113,0.1979,,,,,,,,,,1,0,0,0,0,0,1,0,0,0,0,0,411948.6532
Anonymous 14-11-22 09h35m,,,,,,,,2048.0,412269.4587,412311.1549,41.6962,3.3297,151.304,9086.8459,-12837.0958,110.455,0,0,1,0,0,0,1,0,0,0,0,0,412273.6235
Anonymous 14-11-22 09h35m,1223.0,357.8479,428.8878,412311.1549,412502.7691,191.6142,0.3267,,,,,,,,,,0,0,1,0,0,0,1,0,0,0,0,0,412323.5965
Anonymous 14-11-22 09h35m,,,,,,,,2049.0,412502.7691,412536.0829,33.3138,3.3764,128.8133,7199.2184,-7482.9718,175.7321,0,0,1,0,0,0,1,0,0,0,0,0,412506.9357
Anonymous 14-11-22 09h35m,1224.0,186.2359,493.4724,412536.0829,412786.0583,249.9754,0.237,,,,,,,,,,0,0,1,0,0,0,1,0,0,0,0,0,412548.6135
Anonymous 14-11-22 09h35m,1225.0,207.0978,477.2283,412794.4097,412986.0416,191.6319,0.2202,,,,,,,,,,0,0,1,0,0,0,1,0,0,0,0,0,412798.6055
Anonymous 14-11-22 09h35m,1226.0,275.9554,463.8661,412994.3664,413227.6815,233.3151,0.174,,,,,,,,,,0,0,1,0,0,0,1,0,0,0,0,0,412998.538
Anonymous 14-11-22 09h35m,,,,,,,,2052.0,413227.6815,413252.6657,24.9842,1.0556,60.5396,3022.2739,-3151.6583,340.0169,0,0,1,0,0,0,1,0,0,0,0,0,413231.8457
Anonymous 14-11-22 09h35m,1227.0,340.41,467.25,413252.6657,413461.0002,208.3345,0.2304,,,,,,,,,,0,0,1,0,0,0,1,0,0,0,0,0,413256.8352
Anonymous 14-11-22 09h35m,1228.0,410.9744,468.8077,413469.3216,414119.2346,649.913,0.2436,,,,,,,,,,0,0,1,0,0,0,1,0,0,0,0,0,413473.4824
Anonymous 14-11-22 09h35m,,,,,,,,2054.0,414119.2346,414177.5627,58.3281,5.7522,185.4466,8425.0516,-11440.5057,176.0068,0,0,1,0,0,0,1,0,0,0,0,0,414123.4009
Anonymous 14-11-22 09h35m,1229.0,116.2083,487.9792,414177.5627,414477.56,299.9973,0.2883,,,,,,,,,,0,0,1,0,0,0,1,0,0,0,0,0,414181.7305
Anonymous 14-11-22 09h35m,,,,,,,,2055.0,414477.56,414510.865,33.305,6.4406,296.7771,18560.0186,-7264.3158,356.6073,0,0,1,0,0,0,1,0,0,0,0,0,414481.697
Anonymous 14-11-22 09h35m,1230.0,439.5435,465.5543,414510.865,414702.5041,191.6392,0.2209,,,,,,,,,,0,0,1,0,0,0,1,0,0,0,0,0,414523.3587
Anonymous 14-11-22 09h35m,,,,,,,,2056.0,414702.5041,414735.833,33.3288,2.3357,103.6626,4977.1101,-2312.6499,179.2623,0,0,1,0,0,0,1,0,0,0,0,0,414706.6706
Anonymous 14-11-22 09h35m,1231.0,306.6071,470.1667,414735.833,415085.7931,349.9601,0.1742,,,,,,,,,,0,0,1,0,0,0,1,0,0,0,0,0,414748.3318
Anonymous 14-11-22 09h35m,,,,,,,,2057.0,415085.7931,415110.7917,24.9986,1.1206,64.418,3678.4044,-3535.1563,4.1039,0,0,1,0,0,0,1,0,0,0,0,0,415098.2941
Anonymous 14-11-22 09h35m,1232.0,387.886,476.0471,415110.7917,415677.4298,566.638,0.2275,,,,,,,,,,0,0,1,0,0,0,1,0,0,0,0,0,415123.2904
Anonymous 14-11-22 09h35m,,,,,,,,2058.0,415677.4298,415777.4141,99.9843,10.4402,307.8314,31703.6944,-22384.6858,36.0354,0,0,0,0,0,0,1,0,0,0,0,0,415681.5905
Anonymous 14-11-22 09h35m,1233.0,800.3353,845.9996,415827.4,415910.7097,83.3097,0.2086,,,,,,,,,,0,0,0,0,0,1,1,0,0,0,0,0,415831.5654
Anonymous 14-11-22 09h35m,1234.0,824.4872,835.3857,415919.052,416260.6647,341.6127,0.4334,,,,,,,,,,0,0,0,0,0,1,1,0,0,0,0,0,415923.2227
Anonymous 14-11-22 09h35m,,,,,,,,2061.0,416260.6647,416285.6988,25.0341,0.963,57.2984,2480.9422,-1377.2044,341.0915,0,0,0,0,0,1,1,0,0,0,0,0,416273.1588
Anonymous 14-11-22 09h35m,,,,,,,,2062.0,416327.3354,416344.0258,16.6904,0.3124,37.3382,3340.6143,,177.2298,0,0,0,0,0,1,1,0,0,0,0,0,416331.5162
Anonymous 14-11-22 09h35m,1235.0,864.35,829.55,416344.0258,416427.3104,83.2846,0.1895,,,,,,,,,,0,0,0,0,0,1,1,0,0,0,0,0,416348.1513
Anonymous 14-11-22 09h35m,,,,,,,,2063.0,416427.3104,416460.6694,33.359,3.9068,186.7471,11323.6805,-5105.6039,184.5798,0,0,0,0,0,1,1,0,0,0,0,0,416431.477
Anonymous 14-11-22 09h35m,1236.0,633.721,811.6602,416460.6694,416527.3151,66.6457,0.3445,,,,,,,,,,0,0,0,0,0,1,1,0,0,0,0,0,416473.1358
Anonymous 14-11-22 09h35m,,,,,,,,2064.0,416527.3151,416543.9961,16.681,0.5612,66.1238,4193.0186,,186.6799,0,0,0,0,0,1,1,0,0,0,0,0,416531.4774
Anonymous 14-11-22 09h35m,1237.0,599.3671,823.825,416543.9961,416827.2899,283.2938,0.3385,,,,,,,,,,0,0,0,0,0,1,1,0,0,0,0,0,416548.1384
Anonymous 14-11-22 09h35m,,,,,,,,2065.0,416827.2899,416877.2833,49.9935,1.9019,77.413,3350.9281,-2721.4442,192.5124,0,0,0,0,0,0,1,0,0,0,0,0,416856.4531
Anonymous 14-11-22 09h35m,,,,,,,,2066.0,416885.6415,416902.3214,16.6799,0.5729,67.2371,4897.1397,-4238.567,25.4417,0,0,0,0,0,1,1,0,0,0,0,0,416898.1509
Anonymous 14-11-22 09h35m,1238.0,521.5275,833.1819,416902.3214,417027.2553,124.9339,0.2749,,,,,,,,,,0,0,0,0,0,1,1,0,0,0,0,0,416906.4919
Anonymous 14-11-22 09h35m,,,,,,,,2067.0,417027.2553,417044.0293,16.774,0.4875,57.1051,3003.8999,,359.4093,0,0,0,0,0,1,1,0,0,0,0,0,417031.4102
Anonymous 14-11-22 09h35m,1239.0,620.3188,821.9284,417044.0293,417260.5882,216.5589,0.6156,,,,,,,,,,0,0,0,0,0,1,1,0,0,0,0,0,417048.0737
Anonymous 14-11-22 09h35m,,,,,,,,2068.0,417260.5882,417302.2161,41.6279,1.6521,66.7265,3411.2722,-3250.7606,1.0448,0,0,0,0,0,1,1,0,0,0,0,0,417273.0493
Anonymous 14-11-22 09h35m,1240.0,709.463,814.4001,417302.2161,417477.2207,175.0045,0.2662,,,,,,,,,,0,0,0,0,0,1,1,0,0,0,0,0,417306.3805
Anonymous 14-11-22 09h35m,,,,,,,,2069.0,417477.2207,417502.2222,25.0015,2.3493,139.5355,9309.031,-8702.6736,10.1074,0,0,0,0,0,1,1,0,0,0,0,0,417481.3697
Anonymous 14-11-22 09h35m,1241.0,813.9665,834.8712,417502.2222,417827.1719,324.9497,0.3222,,,,,,,,,,0,0,0,0,0,1,1,0,0,0,0,0,417506.3681
Anonymous 14-11-22 09h35m,,,,,,,,2070.0,417827.1719,417852.1517,24.9798,0.8953,53.3617,3022.9055,-1443.8119,199.0466,0,0,0,0,0,1,1,0,0,0,0,0,417831.3217
Anonymous 14-11-22 09h35m,,,,,,,,2071.0,417860.4881,417893.8425,33.3544,1.1734,63.3559,4188.3987,-1995.2115,357.788,0,0,0,0,0,1,1,0,0,0,0,0,417872.9837
Anonymous 14-11-22 09h35m,1242.0,876.4795,829.2861,417893.8425,418185.4524,291.6099,0.2586,,,,,,,,,,0,0,0,0,0,1,1,0,0,0,0,0,417898.0085
Anonymous 14-11-22 09h35m,,,,,,,,2072.0,418185.4524,418293.8098,108.3574,14.4595,370.4368,24818.4568,-19467.9016,180.0595,0,0,0,0,0,1,1,0,0,0,0,0,418197.9497
Anonymous 14-11-22 09h35m,1243.0,177.6341,852.7671,418293.8098,418577.0774,283.2676,0.351,,,,,,,,,,0,0,0,0,0,1,1,0,0,0,0,0,418297.9411
Anonymous 14-11-22 09h35m,,,,,,,,2073.0,418577.0774,418602.0723,24.9949,1.82,102.1814,7059.3739,-3773.4671,3.8141,0,0,0,0,0,1,1,0,0,0,0,0,418581.2411
Anonymous 14-11-22 09h35m,1244.0,307.6118,855.7224,418602.0723,418927.0477,324.9754,0.2937,,,,,,,,,,0,0,0,0,0,1,1,0,0,0,0,0,418606.2388
Anonymous 14-11-22 09h35m,,,,,,,,2074.0,418927.0477,418952.0566,25.0089,2.2313,127.8985,8248.9869,-9034.2244,357.6785,0,0,0,0,0,1,1,0,0,0,0,0,418931.2276
Anonymous 14-11-22 09h35m,1245.0,450.7033,847.4225,418952.0566,419260.3443,308.2877,0.4199,,,,,,,,,,0,0,0,0,0,1,1,0,0,0,0,0,418972.8661
Anonymous 14-11-22 09h35m,,,,,,,,2075.0,419260.3443,419293.7114,33.3671,1.5835,83.6715,7833.5175,-2885.8024,13.0219,0,0,0,0,0,1,1,0,0,0,0,0,419272.8393
Anonymous 14-11-22 09h35m,1246.0,557.3359,841.3722,419293.7114,419418.6777,124.9663,0.4175,,,,,,,,,,0,0,0,0,0,1,1,0,0,0,0,0,419297.885
Anonymous 14-11-22 09h35m,,,,,,,,2076.0,419418.6777,419460.3443,41.6666,1.3288,86.1781,3994.7161,-2777.0401,12.6698,0,0,0,0,0,1,1,0,0,0,0,0,419422.8126
Anonymous 14-11-22 09h35m,1247.0,604.326,855.4841,419460.3443,419626.9612,166.617,0.3237,,,,,,,,,,0,0,0,0,0,1,1,0,0,0,0,0,419472.8725
Anonymous 14-11-22 09h35m,,,,,,,,2077.0,419626.9612,419652.0197,25.0585,1.972,116.0959,7166.361,-3355.4891,6.4369,0,0,0,0,0,1,1,0,0,0,0,0,419631.1283
Anonymous 14-11-22 09h35m,1248.0,749.4412,856.9265,419652.0197,419793.6164,141.5967,0.2136,,,,,,,,,,0,0,0,0,0,1,1,0,0,0,0,0,419656.1893
Anonymous 14-11-22 09h35m,,,,,,,,2078.0,419793.6164,419810.3069,16.6904,0.5992,40.8405,3176.9061,-965.7602,145.2441,0,0,0,0,0,1,1,0,0,0,0,0,419797.7734
Anonymous 14-11-22 09h35m,1249.0,719.3438,864.6562,419810.3069,419876.9312,66.6243,0.1706,,,,,,,,,,0,0,0,0,0,1,1,0,0,0,0,0,419822.771
Anonymous 14-11-22 09h35m,,,,,,,,2079.0,419876.9312,419910.2624,33.3312,1.7093,79.3833,4615.7128,-3366.4073,359.663,0,0,0,0,0,1,1,0,0,0,0,0,419881.096
Anonymous 14-11-22 09h35m,1250.0,816.9419,857.5193,419910.2624,420043.5799,133.3175,0.3224,,,,,,,,,,0,0,0,0,0,1,1,0,0,0,0,0,419922.7583
Anonymous 14-11-22 09h35m,,,,,,,,2080.0,420043.5799,420051.9432,8.3633,,96.7593,10242.9238,,,0,0,0,0,0,1,1,0,0,0,0,0,420047.7451
Anonymous 14-11-22 09h35m,,,,,,,,2081.0,420235.2249,420268.5873,33.3624,1.5848,90.928,3197.0159,-2741.3716,210.0603,0,0,0,0,0,0,1,0,0,0,0,0,420247.725
Anonymous 14-11-22 09h35m,,,,,,,,2082.0,420276.915,420310.2523,33.3373,1.5729,84.8017,6034.4679,-699.1874,52.9594,0,0,0,0,0,0,1,0,0,0,0,0,420297.7179
Anonymous 14-11-22 09h35m,1251.0,925.5574,852.0255,420310.2523,420501.8625,191.6102,0.4254,,,,,,,,,,0,0,0,0,0,1,1,0,0,0,0,0,420322.7137
Anonymous 14-11-22 09h35m,,,,,,,,2083.0,420501.8625,420543.5302,41.6677,1.4919,62.0817,3015.2461,-3633.5388,179.6129,0,0,0,0,0,1,1,0,0,0,0,0,420506.0288
Anonymous 14-11-22 09h35m,,,,,,,,2084.0,420560.1922,420576.8525,16.6603,0.5006,59.6909,4492.2106,-991.8542,9.2726,0,0,0,0,0,1,1,0,0,0,0,0,420572.6858
Anonymous 14-11-22 09h35m,1252.0,896.0854,857.8191,420576.8525,420951.8234,374.9709,0.2294,,,,,,,,,,0,0,0,0,0,1,1,0,0,0,0,0,420581.0192
Anonymous 14-11-22 09h35m,,,,,,,,2085.0,420951.8234,420968.5294,16.706,0.4218,50.1862,3366.4565,,8.2267,0,0,0,0,0,1,1,0,0,0,0,0,420955.9772
Anonymous 14-11-22 09h35m,1253.0,945.5952,854.4286,420968.5294,421143.4925,174.9632,0.2147,,,,,,,,,,0,0,0,0,0,1,1,0,0,0,0,0,420972.6832
Anonymous 14-11-22 09h35m,,,,,,,,2086.0,421143.4925,421235.2203,91.7278,16.141,415.0517,29133.8345,-28931.7979,179.5036,0,0,0,0,0,1,1,0,0,0,0,0,421147.6244
Anonymous 14-11-22 09h35m,,,,,,,,2087.0,421293.4529,421310.1113,16.6584,0.7182,42.1126,4717.1241,-533.3972,37.0304,0,0,0,0,0,1,1,0,0,0,0,0,421297.6152
Anonymous 14-11-22 09h35m,1254.0,168.0938,886.7656,421310.1113,421576.7764,266.6651,0.2475,,,,,,,,,,0,0,0,0,0,1,1,0,0,0,0,0,421322.6213
Anonymous 14-11-22 09h35m,,,,,,,,2088.0,421576.7764,421610.0994,33.323,2.2209,97.5772,4859.89,-1965.7038,6.254,0,0,0,0,0,1,1,0,0,0,0,0,421580.9429
Anonymous 14-11-22 09h35m,1255.0,299.1215,879.9379,421610.0994,422001.6985,391.5991,0.2336,,,,,,,,,,0,0,0,0,0,1,1,0,0,0,0,0,421622.5706
Anonymous 14-11-22 09h35m,,,,,,,,2089.0,422001.6985,422035.041,33.3424,2.5941,130.4564,9741.3282,-2518.4097,2.663,0,0,0,0,0,1,1,0,0,0,0,0,422005.8635
Anonymous 14-11-22 09h35m,1256.0,402.4311,878.2209,422035.041,422243.3366,208.2956,0.3666,,,,,,,,,,0,0,0,0,0,1,1,0,0,0,0,0,422047.5225
Anonymous 14-11-22 09h35m,,,,,,,,2090.0,422243.3366,422251.6839,8.3473,,45.0633,4242.1775,,,0,0,0,0,0,1,1,0,0,0,0,0,422247.5033
Anonymous 14-11-22 09h35m,,,,,,,,2091.0,422260.0312,422276.667,16.6358,0.9531,109.8315,10850.2357,-5897.359,358.794,0,0,0,0,0,1,1,0,0,0,0,0,422272.5012
Anonymous 14-11-22 09h35m,1257.0,485.7273,895.7727,422276.667,422368.3242,91.6572,0.1893,,,,,,,,,,0,0,0,0,0,1,1,0,0,0,0,0,422322.5267
Anonymous 14-11-22 09h35m,,,,,,,,2092.0,422368.3242,422385.0047,16.6805,0.5073,32.9129,3231.2274,,294.5377,0,0,0,0,0,1,1,0,0,0,0,0,422372.4915
Anonymous 14-11-22 09h35m,,,,,,,,2093.0,422393.3396,422476.6469,83.3073,1.6702,338.6127,16095.2142,-35326.6211,19.3063,0,0,0,0,0,1,1,0,0,0,0,0,422397.489
Anonymous 14-11-22 09h35m,1258.0,584.4969,893.8294,422476.6469,422734.9672,258.3203,0.3146,,,,,,,,,,0,0,0,0,0,1,1,0,0,0,0,0,422497.4769
Anonymous 14-11-22 09h35m,1259.0,564.7342,876.3743,422743.2826,422859.95,116.6675,0.348,,,,,,,,,,0,0,0,0,0,1,1,0,0,0,0,0,422747.4488
Anonymous 14-11-22 09h35m,,,,,,,,2095.0,422859.95,422901.6298,41.6797,1.7112,131.7089,9465.8206,-8696.5887,186.7294,0,0,0,0,0,1,1,0,0,0,0,0,422872.4451
Anonymous 14-11-22 09h35m,1260.0,502.3088,891.8382,422901.6298,423043.2492,141.6194,0.211,,,,,,,,,,0,0,0,0,0,1,1,0,0,0,0,0,422922.4302
Anonymous 14-11-22 09h35m,,,,,,,,2096.0,423043.2492,423101.5759,58.3267,4.1276,110.3321,5390.6772,-3728.344,177.9098,0,0,0,0,0,1,1,0,0,0,0,0,423047.4171
Anonymous 14-11-22 09h35m,1261.0,302.9516,890.5276,423101.5759,423426.5729,324.997,0.3397,,,,,,,,,,0,0,0,0,0,1,1,0,0,0,0,0,423105.7411
Anonymous 14-11-22 09h35m,,,,,,,,2097.0,423426.5729,423443.205,16.6321,0.8807,100.3478,8072.4638,,3.2705,0,0,0,0,0,1,1,0,0,0,0,0,423430.7048
Anonymous 14-11-22 09h35m,1262.0,368.208,883.3903,423443.205,423643.2089,200.0038,0.2839,,,,,,,,,,0,0,0,0,0,1,1,0,0,0,0,0,423447.3732
Anonymous 14-11-22 09h35m,,,,,,,,2098.0,423643.2089,423676.5395,33.3307,2.6437,102.8335,5715.3573,-5619.6565,183.6984,0,0,0,0,0,1,1,0,0,0,0,0,423647.351
Anonymous 14-11-22 09h35m,1263.0,241.1688,884.3759,423676.5395,423851.4994,174.9598,0.3437,,,,,,,,,,0,0,0,0,0,1,1,0,0,0,0,0,423697.3498
Anonymous 14-11-22 09h35m,,,,,,,,2099.0,423851.4994,423876.4925,24.9931,2.6988,152.47,12679.663,-8720.2116,0.8519,0,0,0,0,0,1,1,0,0,0,0,0,423855.6594
Anonymous 14-11-22 09h35m,1264.0,355.1661,877.5397,423876.4925,423984.8198,108.3272,0.2823,,,,,,,,,,0,0,0,0,0,1,1,0,0,0,0,0,423880.6533
Anonymous 14-11-22 09h35m,,,,,,,,2100.0,423984.8198,424001.482,16.6623,0.3734,61.4911,2771.7035,,22.0872,0,0,0,0,0,1,1,0,0,0,0,0,423997.3215
Anonymous 14-11-22 09h35m,1265.0,380.9431,891.3734,424001.482,424176.48,174.9979,0.5009,,,,,,,,,,0,0,0,0,0,1,1,0,0,0,0,0,424005.6426
Anonymous 14-11-22 09h35m,,,,,,,,2101.0,424176.48,424226.4876,50.0076,3.4157,127.7551,4811.1055,-6854.5437,357.5299,0,0,0,0,0,1,1,0,0,0,0,0,424197.3353
Anonymous 14-11-22 09h35m,,,,,,,,2102.0,424243.1214,424268.1728,25.0514,0.6036,63.6436,6016.407,-3393.2492,13.4587,0,0,0,0,0,1,1,0,0,0,0,0,424247.2937
Anonymous 14-11-22 09h35m,1266.0,602.3363,888.3311,424268.1728,424376.437,108.2642,0.2954,,,,,,,,,,0,0,0,0,0,1,1,0,0,0,0,0,424272.3375
Anonymous 14-11-22 09h35m,1267.0,563.1417,885.4872,424393.1117,424593.0786,199.9669,0.2534,,,,,,,,,,0,0,0,0,0,1,1,0,0,0,0,0,424397.2922
Anonymous 14-11-22 09h35m,,,,,,,,2104.0,424593.0786,424626.4753,33.3967,2.3752,112.9752,6182.8261,-5008.6151,3.8785,0,0,0,0,0,1,1,0,0,0,0,0,424597.2475
Anonymous 14-11-22 09h35m,1268.0,703.3846,890.3077,424626.4753,424843.0743,216.599,0.3578,,,,,,,,,,0,0,0,0,0,1,1,0,0,0,0,0,424630.6281
Anonymous 14-11-22 09h35m,,,,,,,,2105.0,424843.0743,424884.7096,41.6353,1.6354,111.1128,5261.6649,-5539.5525,16.7666,0,0,0,0,0,1,1,0,0,0,0,0,424847.2202
Anonymous 14-11-22 09h35m,,,,,,,,2106.0,424893.0543,424926.4004,33.3461,1.6115,69.5111,3320.5636,-2728.1973,355.3549,0,0,0,0,0,1,1,0,0,0,0,0,424897.2336
Anonymous 14-11-22 09h35m,1269.0,811.0203,893.1985,424926.4004,425234.6708,308.2704,0.3728,,,,,,,,,,0,0,0,0,0,1,1,0,0,0,0,0,424955.5594
Anonymous 14-11-22 09h35m,1270.0,840.6154,890.6346,425243.0173,425351.3309,108.3136,0.3134,,,,,,,,,,0,0,0,0,0,1,1,0,0,0,0,0,425247.1976
